# Logfile created on 2026-09-07 16:07:04 +0200 by logger.rb/v1.5.3
2026-09-07 16:07:04 +0200: Memory Usage (455980K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/analog/macro/tt_analog_ring.gds
2026-09-07 16:07:04 +0200: Memory Usage (455980K) : Ruby Version for klayout: 3.2.3
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : Loading database to memory is complete.
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : IHP-SG13G2 KLayout DRC runset output at: /work/analog/out/drc/tt_analog_ring_tt_analog_ring_gatpolyfiller.lyrdb
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : Evaluate switches.
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : tables selected: gatpolyfiller
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : KLayout will use 20 thread(s) in tiling mode.
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : deep mode is enabled.
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : FEOL enabled: false
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : BEOL enabled: false
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : OFFGRID enabled: true
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : ANGLE enabled: true
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : PIN enabled: false
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : FORBIDDEN enabled: false
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : RECOMMENDED enabled: true
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : PreCheck DRC enabled: false
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : CONNECTIVITY_RULES enabled: false.
2026-09-07 16:07:04 +0200: Memory Usage (456912K) : Read in polygons from layers.
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_drw has 643 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_pin has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_mask has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_filler has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_nofill has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_opc has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_iopc has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : activ_noqrc has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : biwind_drw has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : biwind_opc has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : pemwind_drw has 0 polygons
2026-09-07 16:07:04 +0200: Memory Usage (457892K) : gatpoly_drw has 513 polygons
