code,sample,isp_sigma_pct,isn_sigma_pct,mirror_ratio_x48,idac_A
16,62,6.555599670075414,14.737433482771701,1.0964469688189582,4.99820888e-05
16,63,3.6863497620041494,12.731934828139655,1.0076878109766143,4.98298724e-05
16,64,4.383578613588563,14.056443766484783,1.1095756425727181,4.98978117e-05
16,65,3.7002825230668837,14.60166219804497,1.067966114644688,4.99400164e-05
16,66,4.099939938674806,15.951828365618168,1.0219802238749875,5.00487532e-05
16,67,5.431627086711859,13.267363118640725,1.0890099065631205,5.02349396e-05
16,68,3.8269618556858003,10.237619442726787,1.0399744660127939,4.98532403e-05
16,69,4.745555453742742,16.111364188203886,1.144757430299618,4.98443931e-05
16,70,4.452301559608033,11.26316437188808,1.0539270241030392,4.99460418e-05
16,71,5.219270707264828,6.444251982811175,1.0971131863313124,4.99108694e-05
16,72,4.318664757784461,15.220675385300737,1.0024746898967192,4.97494414e-05
16,73,3.3634397038799113,5.5874861741934865,1.1621036439776575,4.98529072e-05
16,74,4.697298496412986,14.671959046164867,1.1091501922503093,4.98360447e-05
16,75,4.741783154750584,9.470938951538763,1.086244004819544,4.98084465e-05
16,76,4.027377047731701,15.900957125680895,1.0847102020355066,5.00294387e-05
16,77,4.754305085904551,10.85086202917519,0.9886911003704695,5.00118065e-05
16,78,3.2871278690300727,13.943617545047843,1.0916997525257686,4.98964677e-05
16,79,3.763726051638395,8.874404278529134,1.1010770304329445,4.98594082e-05
16,80,4.519454786082015,12.661791439253653,1.0489235693330028,4.96229452e-05
16,81,2.7787208162101504,17.654385528628328,1.1011622494991449,4.97687373e-05
16,82,4.862898634253241,13.465229187389633,1.0761785604779173,4.9771977e-05
16,83,5.602665727680236,8.431794119191355,1.133140887535984,5.00327545e-05
16,84,3.897089421506752,17.144922519105855,0.9556934838964476,4.99428742e-05
16,85,3.653401527166319,9.13041187527239,1.085798786053025,4.99007298e-05
16,86,3.7112549037958145,10.733040713010496,1.012675760108052,4.99298026e-05
16,87,5.798522760457104,11.75719292193918,1.088175668497931,4.99479332e-05
16,88,4.201386050856175,13.562778153654014,1.0918724363795025,4.99284606e-05
16,89,5.789565680607393,10.328750223396591,1.2002892397722513,4.97500046e-05
16,90,3.1209771771999577,12.534689868046602,1.1245167855190807,4.98618956e-05
16,91,3.861031618946713,8.922887253524856,1.0726918770900877,4.9735354e-05
